xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.077726        0.00210        4.356        0.00206        0.00213        4.207        4.801        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       45.94        0.05        0.99        0.199        0.059       42.55       63.88       43.55        0.70         5        2.99        3.14        3.19        3.85        1.15        0.789        2.2225        5.03        5.91        9.0        0.3        0.164        2.50        0.96     2052.71     5148.70     5148.7        0.29        7.80       -9.30        3.38
0.077726        0.00210        4.381        0.00205        0.00221        4.026        4.736        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       46.14        0.05        0.99        0.200        0.059       42.81       -9.16       43.81        0.70         5        2.99        3.14        3.18        3.83        1.16        0.788        2.2254        4.98        5.83        8.9        0.1        0.070        2.50        0.96     1802.77     4467.83     4467.8        0.28        7.95       -9.20        3.42
0.077726        0.00210        4.315        0.00195        0.00222        3.899        4.730        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       45.63        0.05        0.99        0.197        0.058       42.15      -24.52       43.15        0.71         5        3.00        3.17        3.20        3.88        1.15        0.790        2.2182        5.10        6.03        9.2        0.1        0.083        2.53        0.98     2132.41     5183.73     5183.7        0.30        7.60       -9.44        3.32
0.070515        0.00080        4.343        0.00076        0.00090        4.221        4.384        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       72.29        0.03        0.99        0.126        0.039       42.43       -4.31       43.43        0.71         7        3.07        3.20        3.21        3.68        1.15        0.791        3.2806        5.43        6.42       10.1        0.6        0.263        2.60        0.96     8560.20    13639.77    13639.8        0.29       11.52      -15.11        4.58
0.070515        0.14850        2.909        0.13936        0.15512        2.681        3.138        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.47        0.39        0.95        1.121        0.292       28.09     -732.57       29.09        1.07         1        2.41        2.70        3.57       10.72        1.19        0.821        0.1978        6.27       10.31        9.9        1.0        0.390        2.75        2.95        3.71        6.71        6.7        0.44        1.27       -1.06        1.32
0.070515        0.00130        4.302        0.00122        0.00130        4.272        4.332        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       58.13        0.04        0.99        0.153        0.047       42.02       -5.82       43.02        0.71         6        3.07        3.20        3.24        3.86        1.15        0.792        2.6253        5.62        6.79       10.5        0.5        0.238        2.66        1.03     5905.34    10674.55    10674.5        0.31        8.86      -12.62        3.77
0.070515        0.00210        4.380        0.00203        0.00219        4.298        4.950        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       45.87        0.05        0.99        0.201        0.060       42.80       17.49       43.80        0.70         5        3.02        3.17        3.24        3.97        1.16        0.788        2.0352        5.59        6.80       10.3        0.1        0.058        2.67        1.06     2636.76     5763.55     5763.6        0.31        7.34       -9.71        3.26
0.070515        0.00130        4.587        0.00127        0.00142        4.486        4.687        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       61.65        0.04        0.99        0.165        0.051       44.87      -21.55       45.87        0.67         6        2.98        3.12        3.13        3.61        1.16        0.781        2.7378        5.06        5.83        9.0        0.2        0.084        2.53        0.91     2932.51     5476.25     5476.2        0.24       11.17      -11.55        4.38
0.070515        0.00210        4.400        0.00195        0.00220        4.339        4.461        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       46.02        0.05        0.99        0.203        0.061       43.00      -28.23       44.00        0.70         5        3.02        3.17        3.24        3.95        1.16        0.787        2.0380        5.56        6.74       10.2        0.2        0.114        2.65        1.05     2571.08     5657.66     5657.7        0.30        7.44       -9.65        3.29
0.063972        0.00090        4.419        0.00077        0.00088        4.153        4.684        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       72.94        0.03        0.99        0.129        0.041       43.19       -8.44       44.19        0.69         7        3.09        3.22        3.23        3.75        1.15        0.788        3.0314        5.99        7.29       11.5        1.1        0.391        2.73        1.03    11696.73    17522.02    17522.0        0.30       11.08      -15.75        4.48
0.063972        0.00220        4.630        0.00193        0.00223        4.369        4.890        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       47.56        0.05        0.99        0.217        0.066       45.30       -7.18       46.30        0.66         5        3.01        3.15        3.20        3.88        1.17        0.778        1.8963        5.76        6.99       10.6        0.0        0.026        2.72        1.06     2100.70     4311.34     4311.3        0.27        8.13       -9.38        3.49
