xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.058037        0.00697        0.00709        4.194        4.232        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00705        4.213       24.149        0.986        0.354        0.084        0.89636        7.11        0.794        8.83        3.24        4.84
0.058037        0.00101        0.00119        4.022        4.812        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00116        4.417       62.527        0.987        0.151        0.034        2.40557        6.86        0.789        8.41        3.21        3.94
0.058037        0.00653        0.00721        4.173        4.467        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00719        4.320       24.524        0.986        0.366        0.085        0.89359        6.87        0.789        8.41        3.22        4.62
0.058037        0.00113        0.00118        4.172        4.523        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00116        4.348       61.558        0.987        0.148        0.034        2.36857        6.96        0.791        8.59        3.24        4.05
0.058037        0.00074        0.00081        4.167        4.568        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00078        4.367       75.542        0.988        0.122        0.028        2.92756        6.82        0.791        8.36        3.23        3.84
0.058037        0.86437        0.96570        2.017        2.340        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.90870        2.219        0.964        0.867        2.115        0.953        0.04993        7.81        0.774        9.64        1.93       17.30
0.058037        0.00657        0.00735        4.063        4.491        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00714        4.277       24.372        0.986        0.361        0.084        0.89502        6.97        0.791        8.59        3.22        4.70
0.058037        0.06799        0.07614        3.035        3.236        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07334        3.135        5.460        0.974        0.849        0.271        0.24670        8.07        0.829       10.83        3.13        8.75
0.058037        0.00332        0.00369        4.267        4.756        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00344        4.511       37.086        0.987        0.265        0.059        1.35556        6.66        0.783        8.02        3.17        4.14
0.058037        0.00177        0.00200        4.366        4.416        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00187        4.391       48.925        0.987        0.190        0.043        1.85885        6.97        0.789        8.57        3.22        4.15
0.058037        0.07256        0.08244        2.983        3.309        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07327        3.146        5.481        0.974        0.852        0.271        0.24726        8.06        0.828       10.81        3.13        8.58
0.058037        0.00177        0.00204        4.166        4.612        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00187        4.389       48.913        0.987        0.190        0.043        1.85867        6.97        0.789        8.58        3.24        4.15
